mask_id,timestamp,status
117,1277718.453745413,sent
118,1277718.47029684,sent
119,1277718.486866923,sent
120,1277718.503616561,sent
121,1277718.520338263,sent
122,1277718.536896474,sent
123,1277718.553586943,sent
124,1277718.570325317,sent
125,1277718.586900713,sent
126,1277718.603620206,sent
127,1277718.620199282,sent
128,1277718.636976856,sent
129,1277718.653653821,sent
130,1277718.670301986,sent
131,1277718.686842693,sent
132,1277718.703628332,sent
133,1277718.720352433,sent
134,1277718.737020694,sent
135,1277718.753745884,sent
136,1277718.770306559,sent
137,1277718.786908739,sent
138,1277718.803537031,sent
139,1277718.820202284,sent
140,1277718.837017107,sent
141,1277718.853680568,sent
142,1277718.870227419,sent
143,1277718.886853183,sent
144,1277718.903544869,sent
145,1277718.920232426,sent
146,1277718.936992432,sent
147,1277718.95360658,sent
148,1277718.970347898,sent
149,1277718.986900637,sent
150,1277719.003561186,sent
151,1277719.020269607,sent
152,1277719.036867403,sent
153,1277719.053545968,sent
154,1277719.070316822,sent
155,1277719.086844217,sent
156,1277719.10365536,sent
157,1277719.120284357,sent
158,1277719.136896617,sent
159,1277719.153590414,sent
160,1277719.170232594,sent
161,1277719.18693548,sent
162,1277719.203559068,sent
163,1277719.22033581,sent
164,1277719.23692007,sent
165,1277719.253576779,sent
166,1277719.270224079,sent
167,1277719.28691154,sent
168,1277719.303587609,sent
169,1277719.320310847,sent
170,1277719.336924227,sent
171,1277719.353596264,sent
172,1277719.370266797,sent
173,1277719.386908017,sent
174,1277719.403588726,sent
175,1277719.420262747,sent
176,1277719.436918912,sent
177,1277719.453563749,sent
178,1277719.470327083,sent
179,1277719.486942223,sent
180,1277719.503597748,sent
181,1277719.520288345,sent
182,1277719.536883901,sent
183,1277719.553585442,sent
184,1277719.570329896,sent
185,1277719.586978828,sent
186,1277719.603696018,sent
187,1277719.622389459,sent
188,1277719.636940282,sent
189,1277719.654782479,sent
190,1277719.670245156,sent
191,1277719.686910888,sent
192,1277719.703608462,sent
193,1277719.720299059,sent
194,1277719.736943159,sent
195,1277719.753634301,sent
196,1277719.77030749,sent
197,1277719.786933894,sent
198,1277719.803597451,sent
199,1277719.820285264,sent
200,1277719.836934612,sent
201,1277719.853621721,sent
202,1277719.870247102,sent
203,1277719.886991524,sent
204,1277719.903603528,sent
205,1277719.920272429,sent
206,1277719.936909649,sent
207,1277719.953584278,sent
208,1277719.970243099,sent
209,1277719.986894431,sent
210,1277720.003576164,sent
211,1277720.020228937,sent
212,1277720.036903502,sent
213,1277720.053602611,sent
214,1277720.07072803,sent
215,1277720.086895804,sent
216,1277720.103579329,sent
217,1277720.120242118,sent
218,1277720.136889099,sent
219,1277720.153557839,sent
220,1277720.170210516,sent
221,1277720.186939962,sent
222,1277720.203537214,sent
223,1277720.220236227,sent
224,1277720.236907944,sent
225,1277720.253882097,sent
226,1277720.270328275,sent
227,1277720.287112121,sent
228,1277720.303657788,sent
229,1277720.320549636,sent
230,1277720.336894085,sent
231,1277720.353544809,sent
232,1277720.370241166,sent
233,1277720.386999797,sent
234,1277720.403667673,sent
235,1277720.420273245,sent
236,1277720.436996547,sent
237,1277720.453591143,sent
238,1277720.470234987,sent
239,1277720.486877712,sent
240,1277720.503548853,sent
241,1277720.520295707,sent
242,1277720.536926815,sent
243,1277720.553584932,sent
244,1277720.570224072,sent
245,1277720.586927918,sent
246,1277720.603558642,sent
247,1277720.620237079,sent
248,1277720.636997629,sent
249,1277720.653610625,sent
250,1277720.670325639,sent
251,1277720.686899434,sent
252,1277720.703594191,sent
253,1277720.720254964,sent
254,1277720.736993978,sent
255,1277720.753640222,sent
256,1277720.770208418,sent
257,1277720.786869543,sent
258,1277720.803534187,sent
259,1277720.820220145,sent
260,1277720.836953846,sent
261,1277720.853645083,sent
262,1277720.870203007,sent
263,1277720.886865251,sent
264,1277720.903648554,sent
265,1277720.920355151,sent
266,1277720.93686677,sent
267,1277720.953555671,sent
268,1277720.970273597,sent
269,1277720.986921281,sent
270,1277721.003522725,sent
271,1277721.020259531,sent
272,1277721.036962928,sent
273,1277721.053569972,sent
274,1277721.070294778,sent
275,1277721.08694339,sent
276,1277721.103542146,sent
277,1277721.120319241,sent
278,1277721.136917964,sent
279,1277721.153589585,sent
280,1277721.170211254,sent
281,1277721.186911067,sent
282,1277721.203565887,sent
283,1277721.220263781,sent
284,1277721.236941706,sent
285,1277721.253544526,sent
286,1277721.270545271,sent
287,1277721.286903352,sent
288,1277721.303598973,sent
289,1277721.320328675,sent
290,1277721.336898534,sent
291,1277721.353580299,sent
292,1277721.370271472,sent
293,1277721.386947413,sent
294,1277721.403546969,sent
295,1277721.420232542,sent
296,1277721.436884707,sent
297,1277721.453664073,sent
298,1277721.470242701,sent
299,1277721.486922738,sent
300,1277721.503638967,sent
301,1277721.520325244,sent
302,1277721.536886752,sent
303,1277721.553655878,sent
304,1277721.570229481,sent
305,1277721.586938575,sent
306,1277721.603541075,sent
307,1277721.620285049,sent
308,1277721.636882588,sent
309,1277721.653655779,sent
310,1277721.670190278,sent
311,1277721.686987404,sent
312,1277721.703538416,sent
313,1277721.720367191,dropped
314,1277721.736991387,dropped
315,1277721.753632543,dropped
316,1277721.770301028,dropped
317,1277721.786999273,dropped
318,1277721.803631406,dropped
319,1277721.820319891,dropped
320,1277721.836917783,dropped
321,1277721.853605244,dropped
322,1277721.870338658,dropped
323,1277721.886962022,dropped
324,1277721.903626923,dropped
325,1277721.92034104,dropped
326,1277721.936971924,dropped
327,1277721.953539032,dropped
328,1277721.970213149,dropped
329,1277721.986996163,dropped
330,1277722.003608999,dropped
331,1277722.020324461,dropped
332,1277722.036959505,dropped
333,1277722.05365231,dropped
334,1277722.070322555,dropped
335,1277722.086867486,dropped
336,1277722.103521955,dropped
337,1277722.120273641,dropped
338,1277722.13685166,dropped
339,1277722.153503825,dropped
340,1277722.170159286,dropped
341,1277722.186927964,dropped
342,1277722.203578656,dropped
343,1277722.220300358,dropped
344,1277722.236934858,dropped
345,1277722.253713009,dropped
346,1277722.270358421,dropped
347,1277722.286970905,dropped
348,1277722.303623038,dropped
349,1277722.320368004,dropped
350,1277722.336958151,dropped
351,1277722.353643149,dropped
352,1277722.370263825,dropped
353,1277722.387080152,dropped
354,1277722.403666683,dropped
355,1277722.42032272,dropped
356,1277722.436945668,dropped
357,1277722.453663434,dropped
358,1277722.470284782,dropped
359,1277722.48693813,dropped
360,1277722.503604695,dropped
361,1277722.520333597,dropped
362,1277722.536963681,dropped
363,1277722.553578885,dropped
364,1277722.570229962,dropped
365,1277722.587006576,dropped
366,1277722.603633333,dropped
367,1277722.620295769,dropped
368,1277722.636913789,dropped
369,1277722.653637123,dropped
370,1277722.67030388,dropped
371,1277722.686926092,dropped
372,1277722.703768243,dropped
373,1277722.720362391,dropped
374,1277722.736966203,dropped
375,1277722.753612127,dropped
376,1277722.770238628,dropped
377,1277722.786993386,dropped
378,1277722.803647374,dropped
379,1277722.820284947,dropped
380,1277722.836928567,dropped
381,1277722.853652669,dropped
382,1277722.870274849,dropped
383,1277722.886851173,dropped
384,1277722.903505993,dropped
385,1277722.920341328,dropped
386,1277722.936892564,dropped
387,1277722.953565016,dropped
388,1277722.970164892,dropped
389,1277722.986924514,dropped
390,1277723.003623816,dropped
391,1277723.020194411,dropped
392,1277723.036821391,dropped
393,1277723.053649686,dropped
394,1277723.070293083,dropped
395,1277723.086959872,dropped
396,1277723.103625636,dropped
397,1277723.120350986,dropped
398,1277723.136951502,dropped
399,1277723.15359317,dropped
400,1277723.170237911,dropped
401,1277723.187000477,dropped
402,1277723.203540128,dropped
403,1277723.220337191,dropped
404,1277723.236989515,dropped
405,1277723.253672624,dropped
406,1277723.270299252,dropped
407,1277723.286949977,dropped
408,1277723.303588413,dropped
409,1277723.320330595,dropped
410,1277723.336952167,dropped
411,1277723.353645709,dropped
412,1277723.370308209,dropped
413,1277723.387016407,dropped
414,1277723.403534393,dropped
415,1277723.42020307,dropped
416,1277723.436944932,dropped
417,1277723.453593609,dropped
418,1277723.470191917,dropped
419,1277723.486950195,dropped
420,1277723.503573271,dropped
421,1277723.520314461,dropped
422,1277723.536950305,dropped
423,1277723.553586693,dropped
424,1277723.570283819,dropped
425,1277723.586952559,dropped
426,1277723.603636628,dropped
427,1277723.620323161,dropped
428,1277723.636933854,dropped
429,1277723.653615139,dropped
430,1277723.670284743,dropped
431,1277723.686939628,dropped
432,1277723.703641393,dropped
433,1277723.720354135,dropped
434,1277723.736867097,dropped
435,1277723.753616159,dropped
436,1277723.770317189,dropped
437,1277723.78701585,dropped
438,1277723.803710831,dropped
439,1277723.82039602,dropped
440,1277723.8369726,dropped
441,1277723.853661469,dropped
442,1277723.870337794,dropped
443,1277723.887018471,dropped
444,1277723.90373774,dropped
445,1277723.920358896,dropped
446,1277723.93706543,dropped
447,1277723.953648857,dropped
448,1277723.970389119,dropped
449,1277723.986942562,dropped
450,1277724.003736201,dropped
451,1277724.020426062,dropped
452,1277724.03707109,dropped
453,1277724.053680118,dropped
454,1277724.070389564,dropped
455,1277724.086968735,dropped
456,1277724.103639684,dropped
457,1277724.120366506,dropped
458,1277724.136991982,dropped
459,1277724.153654739,dropped
460,1277724.170314327,dropped
461,1277724.187018813,dropped
462,1277724.203750338,dropped
463,1277724.220381287,dropped
464,1277724.237011851,dropped
465,1277724.253614287,dropped
466,1277724.270310708,dropped
467,1277724.2868942,dropped
468,1277724.303646366,dropped
469,1277724.320395428,dropped
470,1277724.337054056,dropped
471,1277724.353695213,dropped
472,1277724.370402738,dropped
473,1277724.386992534,dropped
474,1277724.40374502,dropped
475,1277724.420338239,dropped
476,1277724.437074981,dropped
477,1277724.453632392,dropped
478,1277724.470389327,dropped
479,1277724.487019027,dropped
480,1277724.503712216,dropped
481,1277724.520335324,dropped
482,1277724.537058306,dropped
483,1277724.553646277,dropped
484,1277724.570363435,dropped
485,1277724.587000239,dropped
486,1277724.603760757,dropped
487,1277724.620364345,dropped
488,1277724.636942973,dropped
489,1277724.653568097,dropped
490,1277724.670220006,dropped
491,1277724.686847018,dropped
492,1277724.703550351,dropped
493,1277724.720243764,dropped
494,1277724.736891385,dropped
495,1277724.753536733,dropped
496,1277724.770244739,dropped
497,1277724.78693316,dropped
498,1277724.803626797,dropped
499,1277724.820326866,dropped
500,1277724.83695551,dropped
501,1277724.853641147,dropped
502,1277724.870339841,dropped
503,1277724.887009125,dropped
504,1277724.903693546,dropped
505,1277724.920375823,dropped
506,1277724.937016404,dropped
507,1277724.953652408,dropped
508,1277724.970318749,dropped
509,1277724.986991426,dropped
510,1277725.003655495,dropped
511,1277725.020348652,dropped
512,1277725.036992272,dropped
513,1277725.053598676,dropped
514,1277725.070301401,dropped
515,1277725.086982302,dropped
516,1277725.103626627,dropped
517,1277725.120354856,dropped
518,1277725.136986925,dropped
519,1277725.153656722,dropped
520,1277725.170314038,dropped
521,1277725.186997851,dropped
522,1277725.203594911,dropped
523,1277725.220315909,dropped
524,1277725.237019434,dropped
525,1277725.253638382,dropped
526,1277725.270350611,dropped
527,1277725.287011096,dropped
528,1277725.303672221,dropped
529,1277725.32037261,dropped
530,1277725.337012966,dropped
531,1277725.353676075,dropped
532,1277725.370355056,dropped
533,1277725.386997492,dropped
534,1277725.40368649,dropped
535,1277725.420368799,dropped
536,1277725.437001699,dropped
537,1277725.453644935,dropped
538,1277725.470374061,dropped
539,1277725.487005617,dropped
540,1277725.50368991,dropped
541,1277725.520322107,dropped
542,1277725.537009344,dropped
543,1277725.553616164,dropped
544,1277725.570346537,dropped
545,1277725.586978926,dropped
546,1277725.603691219,dropped
547,1277725.620335063,dropped
548,1277725.637026269,dropped
549,1277725.653662689,dropped
550,1277725.670343782,dropped
551,1277725.686948426,dropped
552,1277725.703685167,dropped
553,1277725.720344052,dropped
554,1277725.737003001,dropped
555,1277725.75366243,dropped
556,1277725.770339842,dropped
557,1277725.786983111,dropped
558,1277725.803663404,dropped
559,1277725.820323184,dropped
560,1277725.837032342,dropped
561,1277725.853648378,dropped
562,1277725.870350687,dropped
563,1277725.887002212,dropped
564,1277725.903679017,dropped
565,1277725.92037451,dropped
566,1277725.937010834,dropped
567,1277725.953656215,dropped
568,1277725.970342076,dropped
569,1277725.986994688,dropped
570,1277726.003691461,dropped
571,1277726.020364682,dropped
572,1277726.037040143,dropped
573,1277726.053655763,dropped
574,1277726.070344728,dropped
575,1277726.086963228,dropped
576,1277726.103677282,dropped
577,1277726.120335846,dropped
578,1277726.137024075,dropped
579,1277726.153644336,dropped
580,1277726.170347861,dropped
581,1277726.186989177,dropped
582,1277726.203674846,dropped
583,1277726.220361091,dropped
584,1277726.237030696,dropped
585,1277726.253630412,dropped
586,1277726.270336657,dropped
587,1277726.286962613,dropped
588,1277726.303688763,dropped
589,1277726.320273727,dropped
590,1277726.337022405,dropped
591,1277726.353666505,dropped
592,1277726.370373966,dropped
593,1277726.386954706,dropped
594,1277726.40371036,dropped
595,1277726.4203575,dropped
596,1277726.437053602,dropped
597,1277726.453678502,dropped
598,1277726.470377899,dropped
599,1277726.486987279,dropped
600,1277726.503662132,dropped
601,1277726.520332377,dropped
602,1277726.537052638,dropped
603,1277726.553644226,dropped
604,1277726.5703722,dropped
605,1277726.586962347,dropped
606,1277726.603716753,dropped
607,1277726.620362038,dropped
608,1277726.637042779,dropped
609,1277726.653662463,dropped
610,1277726.670368036,dropped
611,1277726.687002792,dropped
612,1277726.703708462,dropped
613,1277726.72035365,dropped
614,1277726.737055479,dropped
615,1277726.753662779,dropped
616,1277726.770379361,dropped
617,1277726.787001765,dropped
618,1277726.803698218,dropped
619,1277726.820364335,dropped
620,1277726.837030356,dropped
621,1277726.85367708,dropped
622,1277726.870380861,dropped
623,1277726.88700637,dropped
624,1277726.903707943,dropped
625,1277726.920357035,dropped
626,1277726.937045712,dropped
627,1277726.953668948,dropped
628,1277726.970364282,dropped
629,1277726.987014878,dropped
630,1277727.003685411,dropped
631,1277727.02035044,dropped
632,1277727.037023117,dropped
633,1277727.053687537,dropped
634,1277727.07034495,dropped
635,1277727.086994586,dropped
636,1277727.103676255,dropped
637,1277727.120338852,dropped
638,1277727.137006569,dropped
639,1277727.153642669,dropped
640,1277727.170346802,dropped
641,1277727.187014263,dropped
642,1277727.203671228,dropped
643,1277727.220364641,dropped
644,1277727.237034534,dropped
645,1277727.253664042,dropped
646,1277727.270336239,dropped
647,1277727.286968435,dropped
648,1277727.303670328,dropped
649,1277727.320312477,dropped
650,1277727.337032354,dropped
651,1277727.353672359,dropped
652,1277727.37036382,dropped
653,1277727.386948623,dropped
654,1277727.403693301,dropped
655,1277727.420292761,dropped
656,1277727.437006814,dropped
657,1277727.453648835,dropped
658,1277727.47034068,dropped
659,1277727.48697902,dropped
660,1277727.503687922,dropped
661,1277727.520307478,dropped
662,1277727.537030939,dropped
663,1277727.553633631,dropped
664,1277727.570369317,dropped
665,1277727.586968553,dropped
666,1277727.603681518,dropped
667,1277727.620302802,dropped
668,1277727.637025624,dropped
669,1277727.653588539,dropped
670,1277727.670348545,dropped
671,1277727.686920644,dropped
672,1277727.703704427,dropped
673,1277727.720303311,dropped
674,1277727.73704178,dropped
675,1277727.753629976,dropped
676,1277727.77034835,dropped
677,1277727.786969666,dropped
678,1277727.803697511,dropped
679,1277727.820345388,dropped
680,1277727.836995792,dropped
681,1277727.853620852,dropped
682,1277727.870357946,dropped
683,1277727.886959102,dropped
684,1277727.903678819,dropped
685,1277727.920316072,dropped
686,1277727.937017901,dropped
687,1277727.953644081,dropped
688,1277727.970363639,dropped
689,1277727.986991579,dropped
690,1277728.003705408,dropped
691,1277728.020275108,dropped
692,1277728.037022058,dropped
693,1277728.053604205,dropped
694,1277728.070355667,dropped
695,1277728.086938359,dropped
696,1277728.103680316,dropped
697,1277728.120312737,dropped
698,1277728.137039494,dropped
699,1277728.153591241,dropped
700,1277728.170372368,dropped
701,1277728.186913427,dropped
702,1277728.203708089,dropped
703,1277728.220334589,dropped
704,1277728.23701821,dropped
705,1277728.253626886,dropped
706,1277728.270359084,dropped
707,1277728.286961936,dropped
708,1277728.303695446,dropped
709,1277728.320353626,dropped
710,1277728.337026079,dropped
711,1277728.353657027,dropped
712,1277728.370366217,dropped
713,1277728.386960652,dropped
714,1277728.403691122,dropped
715,1277728.420337078,dropped
716,1277728.437030364,dropped
717,1277728.453627999,dropped
718,1277728.470361253,dropped
719,1277728.486959657,dropped
720,1277728.503701519,dropped
721,1277728.520318419,dropped
722,1277728.537001304,dropped
723,1277728.553624252,dropped
724,1277728.570349953,dropped
725,1277728.586963973,dropped
726,1277728.603698507,dropped
727,1277728.620331439,dropped
728,1277728.637026676,dropped
729,1277728.653585048,dropped
730,1277728.670360446,dropped
731,1277728.686913537,dropped
732,1277728.703684327,dropped
733,1277728.720324812,dropped
734,1277728.737016625,dropped
735,1277728.753629877,dropped
736,1277728.770374907,dropped
737,1277728.786922622,dropped
738,1277728.803685252,dropped
739,1277728.820302696,dropped
740,1277728.837030701,dropped
741,1277728.853620849,dropped
742,1277728.870356599,dropped
743,1277728.886932026,dropped
744,1277728.903660992,dropped
745,1277728.920321028,dropped
746,1277728.937032042,dropped
747,1277728.953632142,dropped
748,1277728.970351635,dropped
749,1277728.986957495,dropped
750,1277729.003710237,dropped
751,1277729.020312417,dropped
752,1277729.03701799,dropped
753,1277729.053596553,dropped
754,1277729.070356271,dropped
755,1277729.086933011,dropped
756,1277729.103700921,dropped
757,1277729.120348606,dropped
758,1277729.137021026,dropped
759,1277729.153633894,dropped
760,1277729.17036622,dropped
761,1277729.186962416,dropped
762,1277729.203656501,dropped
763,1277729.220322682,dropped
764,1277729.237016255,dropped
765,1277729.253629507,dropped
766,1277729.270362568,dropped
767,1277729.286967788,dropped
768,1277729.303701202,dropped
769,1277729.320319702,dropped
770,1277729.337028667,dropped
771,1277729.353667072,dropped
772,1277729.37032282,dropped
773,1277729.386962088,dropped
774,1277729.403690958,dropped
775,1277729.420320626,dropped
776,1277729.43703292,dropped
777,1277729.453622843,dropped
778,1277729.470377313,dropped
779,1277729.486940773,dropped
780,1277729.503692746,dropped
781,1277729.520296974,dropped
782,1277729.53703122,dropped
783,1277729.553653432,dropped
784,1277729.570367198,dropped
785,1277729.586992322,dropped
786,1277729.603698535,dropped
787,1277729.620337067,dropped
788,1277729.63703656,dropped
789,1277729.653649012,dropped
790,1277729.670328185,dropped
791,1277729.68699491,dropped
792,1277729.703694275,dropped
793,1277729.720312903,dropped
794,1277729.736996652,dropped
795,1277729.753639281,dropped
796,1277729.77034031,dropped
797,1277729.786973466,dropped
798,1277729.80369728,dropped
799,1277729.820318276,dropped
800,1277729.837017737,dropped
801,1277729.853670605,dropped
802,1277729.870311634,dropped
803,1277729.886980343,dropped
804,1277729.903704956,dropped
805,1277729.9203368,dropped
806,1277729.937040038,dropped
807,1277729.953604809,dropped
808,1277729.970370479,dropped
809,1277729.986976979,dropped
810,1277730.003686904,dropped
811,1277730.020348797,dropped
812,1277730.03701837,dropped
813,1277730.053667046,dropped
814,1277730.070337771,dropped
815,1277730.08687899,dropped
816,1277730.103693845,dropped
817,1277730.120303481,dropped
818,1277730.13703555,dropped
819,1277730.153632034,dropped
820,1277730.170334887,dropped
821,1277730.186975468,dropped
822,1277730.203696849,dropped
823,1277730.220332949,dropped
824,1277730.236993466,dropped
825,1277730.25364803,dropped
826,1277730.270368612,dropped
827,1277730.286937351,dropped
828,1277730.303688301,dropped
829,1277730.320358226,dropped
830,1277730.337029527,dropped
831,1277730.353602618,dropped
832,1277730.370376544,dropped
833,1277730.386947428,dropped
834,1277730.403718346,dropped
835,1277730.42031579,dropped
836,1277730.437027123,dropped
837,1277730.453615959,dropped
838,1277730.470365405,dropped
839,1277730.486989217,dropped
840,1277730.503687398,dropped
841,1277730.520239497,dropped
842,1277730.536939278,dropped
843,1277730.553623699,dropped
844,1277730.570369401,dropped
845,1277730.586966109,dropped
846,1277730.603720419,dropped
847,1277730.620335559,dropped
848,1277730.637033228,dropped
849,1277730.65364904,dropped
850,1277730.670338709,dropped
851,1277730.686979385,dropped
852,1277730.703686622,dropped
853,1277730.720340099,dropped
854,1277730.737032904,dropped
855,1277730.753631564,dropped
856,1277730.770359953,dropped
857,1277730.786965685,dropped
858,1277730.803685499,dropped
859,1277730.820306399,dropped
860,1277730.837041701,dropped
861,1277730.853616424,dropped
862,1277730.870365742,dropped
863,1277730.886941649,dropped
864,1277730.903700311,dropped
865,1277730.920327771,dropped
866,1277730.937044289,dropped
867,1277730.953633732,dropped
868,1277730.970348714,dropped
869,1277730.98700235,dropped
870,1277731.003689299,dropped
871,1277731.020305751,dropped
872,1277731.036942492,dropped
873,1277731.053620833,dropped
874,1277731.070332902,dropped
875,1277731.086939466,dropped
876,1277731.103665167,dropped
877,1277731.120296372,dropped
878,1277731.137004985,dropped
879,1277731.153611933,dropped
880,1277731.17032365,dropped
881,1277731.186971942,dropped
882,1277731.203651051,dropped
883,1277731.220251855,dropped
884,1277731.237030421,dropped
885,1277731.253605881,dropped
886,1277731.27033811,dropped
887,1277731.286938882,dropped
888,1277731.30366852,dropped
889,1277731.320298892,dropped
890,1277731.336987857,dropped
891,1277731.35363871,dropped
892,1277731.370330491,dropped
893,1277731.386957087,dropped
894,1277731.403669988,dropped
895,1277731.420338665,dropped
896,1277731.437006414,dropped
897,1277731.45362469,dropped
898,1277731.470332279,dropped
899,1277731.486937435,dropped
900,1277731.503676577,dropped
901,1277731.520307621,dropped
902,1277731.53699409,dropped
903,1277731.55360603,dropped
904,1277731.570331667,dropped
905,1277731.586945527,dropped
906,1277731.603665469,dropped
907,1277731.620307041,dropped
908,1277731.637006118,dropped
909,1277731.653569673,dropped
910,1277731.670246638,dropped
911,1277731.686877363,dropped
912,1277731.703576376,dropped
913,1277731.720217244,dropped
914,1277731.736921441,dropped
915,1277731.753626598,dropped
916,1277731.770359436,dropped
917,1277731.786950352,dropped
918,1277731.803670581,dropped
919,1277731.820340602,dropped
920,1277731.837048863,dropped
921,1277731.853609474,dropped
922,1277731.870362792,dropped
923,1277731.88695294,dropped
924,1277731.903708114,dropped
925,1277731.920341142,dropped
926,1277731.937046843,dropped
927,1277731.953649375,dropped
928,1277731.970375717,dropped
929,1277731.986975529,dropped
930,1277732.00370107,dropped
931,1277732.020340818,dropped
932,1277732.037025303,dropped
933,1277732.053654523,dropped
934,1277732.070378561,dropped
935,1277732.086981381,dropped
936,1277732.103669738,dropped
937,1277732.120321742,dropped
938,1277732.13703874,dropped
939,1277732.153611063,dropped
940,1277732.170355357,dropped
941,1277732.186978881,dropped
942,1277732.203694246,dropped
943,1277732.220326699,dropped
944,1277732.237030256,dropped
945,1277732.253606291,dropped
946,1277732.270373273,dropped
947,1277732.286934077,dropped
948,1277732.303699587,dropped
949,1277732.320324007,dropped
950,1277732.336991915,dropped
951,1277732.353613488,dropped
952,1277732.370355765,dropped
953,1277732.386937497,dropped
954,1277732.403713407,dropped
955,1277732.420315619,dropped
956,1277732.437035368,dropped
957,1277732.453608908,dropped
958,1277732.470372082,dropped
959,1277732.486931957,dropped
960,1277732.503696315,dropped
961,1277732.520319199,dropped
962,1277732.5370169,dropped
963,1277732.553607208,dropped
964,1277732.570362958,dropped
965,1277732.586972754,dropped
966,1277732.603696599,dropped
967,1277732.620285755,dropped
968,1277732.637029793,dropped
969,1277732.653589796,dropped
970,1277732.67035473,dropped
971,1277732.686946382,dropped
972,1277732.703707732,dropped
973,1277732.720314903,dropped
974,1277732.737035901,dropped
975,1277732.753637185,dropped
976,1277732.770371526,dropped
977,1277732.786942058,dropped
978,1277732.803700432,dropped
979,1277732.820288915,dropped
980,1277732.837035417,dropped
981,1277732.853608956,dropped
982,1277732.870368642,dropped
983,1277732.886932966,dropped
984,1277732.903709612,dropped
985,1277732.92031832,dropped
986,1277732.937038357,dropped
987,1277732.953605016,dropped
988,1277732.970385727,dropped
989,1277732.986877729,dropped
990,1277733.003544966,dropped
991,1277733.020228875,dropped
992,1277733.036984433,dropped
993,1277733.053641621,dropped
994,1277733.070375227,dropped
995,1277733.086962526,dropped
996,1277733.103708644,dropped
997,1277733.120289672,dropped
998,1277733.136994541,dropped
999,1277733.153649745,dropped
1000,1277733.170363319,dropped
1001,1277733.186935386,dropped
1002,1277733.203666688,dropped
1003,1277733.220330628,dropped
1004,1277733.23703793,dropped
1005,1277733.253598157,dropped
1006,1277733.270369043,dropped
1007,1277733.286940246,dropped
1008,1277733.303679164,dropped
1009,1277733.320304736,dropped
1010,1277733.337027462,dropped
1011,1277733.353624585,dropped
1012,1277733.370385775,dropped
1013,1277733.386946387,dropped
1014,1277733.403712217,dropped
1015,1277733.420293148,dropped
1016,1277733.437039106,dropped
1017,1277733.453593765,dropped
1018,1277733.470349003,dropped
1019,1277733.486936687,dropped
