mask_id,timestamp,status
652,374.981755195,dropped
653,375.015019878,dropped
654,375.048435654,dropped
655,375.081667799,dropped
656,375.115037972,dropped
657,375.148370548,dropped
658,375.181739888,dropped
659,375.214991088,dropped
660,375.248446576,dropped
661,375.28167949,dropped
662,375.315075058,dropped
663,375.348362863,dropped
664,375.381741491,dropped
665,375.415011649,dropped
666,375.448456473,dropped
667,375.481681894,dropped
668,375.515080945,dropped
669,375.548366406,dropped
670,375.581735419,dropped
671,375.615008134,dropped
672,375.648452469,dropped
673,375.681666579,dropped
674,375.715018619,dropped
675,375.74837162,dropped
676,375.781705918,dropped
677,375.815014821,dropped
678,375.84842079,dropped
679,375.881669006,dropped
680,375.915064119,dropped
681,375.948370844,dropped
682,375.981736494,dropped
683,376.015015326,dropped
684,376.048434938,dropped
685,376.081666822,dropped
686,376.115026291,dropped
687,376.148350598,dropped
688,376.181683263,dropped
689,376.21501929,dropped
690,376.248371811,dropped
691,376.281696502,dropped
692,376.315044282,dropped
693,376.348348862,dropped
694,376.381730012,dropped
695,376.41501432,dropped
696,376.448431369,dropped
697,376.481667513,dropped
698,376.515020745,dropped
699,376.548360423,dropped
700,376.58171765,dropped
701,376.615019348,dropped
702,376.648321013,dropped
703,376.681673181,dropped
704,376.715046612,dropped
705,376.748385329,dropped
706,376.781731764,dropped
707,376.815013255,dropped
708,376.848431936,dropped
709,376.881678841,dropped
710,376.915075969,dropped
711,376.948341736,dropped
712,376.981734638,dropped
713,377.015019075,dropped
714,377.048386774,dropped
715,377.081691321,dropped
716,377.114944471,dropped
717,377.148347972,dropped
718,377.181615469,dropped
719,377.215010356,dropped
720,377.248444312,dropped
721,377.281667359,dropped
722,377.31506436,dropped
723,377.348351679,dropped
724,377.381624683,dropped
725,377.415024918,dropped
726,377.448304551,dropped
727,377.481680512,dropped
728,377.514944336,dropped
729,377.54836065,dropped
730,377.581768317,dropped
731,377.615024194,dropped
732,377.648301494,dropped
733,377.681674031,dropped
734,377.715073148,dropped
735,377.748340745,dropped
736,377.781680907,dropped
737,377.815002528,dropped
738,377.848280724,dropped
739,377.881678272,dropped
740,377.915084979,dropped
741,377.948385912,dropped
742,377.981757201,dropped
743,378.015036262,dropped
744,378.048434355,dropped
745,378.081677646,dropped
746,378.114948605,dropped
747,378.148362645,dropped
748,378.181727689,dropped
749,378.215008576,dropped
750,378.248458162,dropped
751,378.281681022,dropped
752,378.315081484,dropped
753,378.348345239,dropped
754,378.381737887,dropped
755,378.415003851,dropped
756,378.448433134,dropped
757,378.481670469,dropped
758,378.515077759,dropped
759,378.548358877,dropped
760,378.581718642,dropped
761,378.615005171,dropped
762,378.648400322,dropped
763,378.681666484,dropped
764,378.715074124,dropped
765,378.748355305,dropped
766,378.781750744,dropped
767,378.81500051,dropped
768,378.848428004,dropped
769,378.881676906,dropped
770,378.91508682,dropped
771,378.948359419,dropped
772,378.981608993,dropped
773,379.015040746,dropped
774,379.048438939,dropped
775,379.081679419,dropped
776,379.115082159,dropped
777,379.148355815,dropped
778,379.181739693,dropped
779,379.215016584,dropped
780,379.248427778,dropped
781,379.281667393,dropped
782,379.315076666,dropped
783,379.348355317,dropped
784,379.381737018,dropped
785,379.415008945,dropped
786,379.448300566,dropped
787,379.481656648,dropped
788,379.51503416,dropped
789,379.548345737,dropped
790,379.58172139,dropped
791,379.615007957,dropped
792,379.648427193,dropped
793,379.681665982,dropped
794,379.715084129,dropped
795,379.748363811,dropped
796,379.781749679,dropped
797,379.815014663,dropped
798,379.848422211,dropped
799,379.881664683,dropped
800,379.915026598,dropped
801,379.948332827,dropped
802,379.981702684,dropped
803,380.014998665,dropped
804,380.048284368,dropped
805,380.08166191,dropped
806,380.115076887,dropped
807,380.148345778,dropped
808,380.181741093,dropped
809,380.215013634,dropped
810,380.24841452,dropped
811,380.281677711,dropped
812,380.3150647,dropped
813,380.348364588,dropped
814,380.381745109,dropped
815,380.415001639,dropped
816,380.448270817,dropped
817,380.481663475,dropped
818,380.515037784,dropped
819,380.548338028,dropped
820,380.581744201,dropped
821,380.614987669,dropped
822,380.64844671,dropped
823,380.681668532,dropped
824,380.715069997,dropped
825,380.748353557,dropped
826,380.781736866,dropped
827,380.814998907,dropped
828,380.848426566,dropped
829,380.881670579,dropped
830,380.915084533,dropped
831,380.948416126,dropped
832,380.981672852,dropped
833,381.015011138,dropped
834,381.048427109,dropped
835,381.081691008,dropped
836,381.114934765,dropped
837,381.148301006,dropped
838,381.181747174,dropped
839,381.215016388,dropped
840,381.248411257,dropped
841,381.281688124,dropped
842,381.314977032,dropped
843,381.348329472,dropped
844,381.381642844,dropped
845,381.414960156,dropped
846,381.448319448,dropped
847,381.481609765,dropped
848,381.514957942,dropped
849,381.548237114,dropped
850,381.581607964,dropped
851,381.615001806,dropped
852,381.648452102,dropped
853,381.681680905,dropped
854,381.714955754,dropped
855,381.748361668,dropped
856,381.781706805,dropped
857,381.815008521,dropped
858,381.848443542,dropped
859,381.881671224,dropped
860,381.915084183,dropped
861,381.948629103,dropped
862,381.981672596,dropped
863,382.01503131,dropped
864,382.048423007,dropped
865,382.081679444,dropped
866,382.115084685,dropped
867,382.148349448,dropped
868,382.181598872,dropped
869,382.21500738,dropped
870,382.248431867,dropped
871,382.281667041,dropped
872,382.315073532,dropped
873,382.348340248,dropped
874,382.38173236,dropped
875,382.415011373,dropped
876,382.448444633,dropped
877,382.481657425,dropped
878,382.515079721,dropped
879,382.548357798,dropped
880,382.581727488,dropped
881,382.615003131,dropped
882,382.648414897,dropped
883,382.681596814,dropped
884,382.715061479,dropped
885,382.748351148,dropped
886,382.781745686,dropped
887,382.815007816,dropped
888,382.848455606,dropped
889,382.881692088,dropped
890,382.915087234,dropped
891,382.948354584,dropped
892,382.981736794,dropped
893,383.015040776,dropped
894,383.048429775,dropped
895,383.081682011,dropped
896,383.114945967,dropped
897,383.148357636,dropped
898,383.181726558,dropped
899,383.215032781,dropped
900,383.248440961,dropped
901,383.281665402,dropped
902,383.315086902,dropped
903,383.348364467,dropped
904,383.381761983,dropped
905,383.41502437,dropped
906,383.44842227,dropped
907,383.48170371,dropped
908,383.515074082,dropped
909,383.548365946,dropped
910,383.581673884,dropped
911,383.615032191,dropped
912,383.648436672,dropped
913,383.681688574,dropped
914,383.715074163,dropped
915,383.748316778,dropped
916,383.781736662,dropped
917,383.815020552,dropped
918,383.848442389,dropped
919,383.88168715,dropped
920,383.915068064,dropped
921,383.948358647,dropped
922,383.981743435,dropped
923,384.015036195,dropped
924,384.048292356,dropped
925,384.081659725,dropped
926,384.115084764,dropped
927,384.148365932,dropped
928,384.181758694,dropped
929,384.215024589,dropped
930,384.248445753,dropped
931,384.281664481,dropped
932,384.315080714,dropped
933,384.348334729,dropped
934,384.381741548,dropped
935,384.415023133,dropped
936,384.448276443,dropped
937,384.481659759,dropped
938,384.514938175,dropped
939,384.548338436,dropped
940,384.5817346,dropped
941,384.615017922,dropped
942,384.648393624,dropped
943,384.681660649,dropped
944,384.715065393,dropped
945,384.74833927,dropped
946,384.78173569,dropped
947,384.81501517,dropped
948,384.848454369,dropped
949,384.881662635,dropped
950,384.915084191,dropped
951,384.948394955,dropped
952,384.981746674,dropped
953,385.015026506,dropped
954,385.048447485,dropped
955,385.081662957,dropped
956,385.115083648,dropped
957,385.148329634,dropped
958,385.181744145,dropped
959,385.214999642,dropped
960,385.248438649,dropped
961,385.281664591,dropped
962,385.315039557,dropped
963,385.348338217,dropped
964,385.381744019,dropped
965,385.415021482,dropped
966,385.448437818,dropped
967,385.481658989,dropped
968,385.515079059,dropped
969,385.5483375,dropped
970,385.581739551,dropped
971,385.614997448,dropped
972,385.648445769,dropped
973,385.681674015,dropped
974,385.71505154,dropped
975,385.748357211,dropped
976,385.781751738,dropped
977,385.815007905,dropped
978,385.848427408,dropped
979,385.881680086,dropped
980,385.915037693,dropped
981,385.948366003,dropped
982,385.981749451,dropped
983,386.015002865,dropped
984,386.048436809,dropped
985,386.081688429,dropped
986,386.115076585,dropped
987,386.148369095,dropped
988,386.181740888,dropped
989,386.215036152,dropped
990,386.248477397,dropped
991,386.281672182,dropped
992,386.315099017,dropped
993,386.348357298,dropped
994,386.381714266,dropped
995,386.415029703,dropped
996,386.448438703,dropped
997,386.481657247,dropped
998,386.515035194,dropped
999,386.548365122,dropped
1000,386.581743368,dropped
1001,386.615016557,dropped
1002,386.648440847,dropped
1003,386.681662836,dropped
1004,386.715087031,dropped
1005,386.748351894,dropped
1006,386.781763729,dropped
1007,386.815028881,dropped
1008,386.848398866,dropped
1009,386.881662833,dropped
1010,386.914928241,dropped
1011,386.948348401,dropped
1012,386.981728952,dropped
1013,387.015030863,dropped
1014,387.048420668,dropped
1015,387.081655689,dropped
1016,387.115068549,dropped
1017,387.148344171,dropped
1018,387.181746624,dropped
1019,387.215021061,dropped
1020,387.24844817,dropped
1021,387.281676979,dropped
1022,387.315070018,dropped
1023,387.348364436,dropped
1024,387.381744027,dropped
1025,387.415018625,dropped
1026,387.448432733,dropped
1027,387.481692345,dropped
1028,387.515085056,dropped
1029,387.548348452,dropped
1030,387.581673389,dropped
1031,387.614998711,dropped
1032,387.648445227,dropped
1033,387.681681214,dropped
1034,387.715080213,dropped
1035,387.748364294,dropped
1036,387.781618948,dropped
1037,387.814998543,dropped
1038,387.848426424,dropped
1039,387.881688443,dropped
1040,387.91507726,dropped
1041,387.948356537,dropped
1042,387.981736036,dropped
1043,388.015006412,dropped
1044,388.048416746,dropped
1045,388.081676684,dropped
1046,388.114962141,dropped
1047,388.148339271,dropped
1048,388.181696164,dropped
1049,388.215016234,dropped
1050,388.248395605,dropped
1051,388.281671201,dropped
1052,388.315045032,dropped
1053,388.348340512,dropped
1054,388.381600129,dropped
1055,388.415019396,dropped
1056,388.448280935,dropped
1057,388.481674459,dropped
1058,388.514922815,dropped
1059,388.548344217,dropped
1060,388.581732864,dropped
1061,388.614996827,dropped
1062,388.648413938,dropped
1063,388.681667815,dropped
1064,388.715069109,dropped
1065,388.748364131,dropped
1066,388.781703852,dropped
1067,388.815006238,dropped
1068,388.848399848,dropped
1069,388.881679852,dropped
1070,388.915065873,dropped
1071,388.948360159,dropped
1072,388.981602733,dropped
1073,389.014995125,dropped
1074,389.048432666,dropped
1075,389.081674183,dropped
1076,389.115072307,dropped
1077,389.14836957,dropped
1078,389.181689759,dropped
1079,389.215020163,dropped
1080,389.248430934,dropped
1081,389.28167274,dropped
1082,389.315057064,dropped
1083,389.348378406,dropped
1084,389.381594435,dropped
1085,389.415003414,dropped
1086,389.44836398,dropped
1087,389.48166944,dropped
1088,389.515071654,dropped
1089,389.548354068,dropped
1090,389.581591046,dropped
1091,389.615028272,dropped
1092,389.648375556,dropped
1093,389.681670969,dropped
1094,389.715061768,dropped
1095,389.74834543,dropped
1096,389.781738982,dropped
1097,389.815035292,dropped
1098,389.848280146,dropped
1099,389.88166691,dropped
1100,389.915081787,dropped
1101,389.948365065,dropped
1102,389.981588563,dropped
1103,390.015011957,dropped
1104,390.048269299,dropped
1105,390.081669223,dropped
1106,390.11504731,dropped
1107,390.148385308,dropped
1108,390.181725324,dropped
1109,390.214994001,dropped
1110,390.248390307,dropped
1111,390.281679508,dropped
1112,390.314937875,dropped
1113,390.348351471,dropped
1114,390.381739676,dropped
1115,390.414993785,dropped
1116,390.448360504,dropped
1117,390.481664018,dropped
1118,390.514910386,dropped
1119,390.54833108,dropped
1120,390.581730897,dropped
1121,390.615005425,dropped
1122,390.648274253,dropped
1123,390.681668051,dropped
1124,390.715058552,dropped
1125,390.748359783,dropped
1126,390.781574371,dropped
1127,390.815004158,dropped
1128,390.848449379,dropped
1129,390.881671331,dropped
1130,390.915060711,dropped
1131,390.948357107,dropped
1132,390.981704318,dropped
1133,391.015064496,dropped
1134,391.048418046,dropped
1135,391.081686266,dropped
1136,391.115066392,dropped
1137,391.148378382,dropped
1138,391.181761102,dropped
1139,391.215002457,dropped
1140,391.248263153,dropped
1141,391.281686953,dropped
1142,391.315075788,dropped
1143,391.348368054,dropped
1144,391.381597243,dropped
1145,391.415004745,dropped
1146,391.448436517,dropped
1147,391.481665162,dropped
1148,391.515067273,dropped
1149,391.548353941,dropped
1150,391.581715277,dropped
1151,391.615006684,dropped
1152,391.648430968,dropped
1153,391.681665286,dropped
1154,391.715060881,dropped
1155,391.74835786,dropped
1156,391.781752687,dropped
1157,391.815039419,dropped
1158,391.848435559,dropped
1159,391.881681371,dropped
1160,391.915078952,dropped
1161,391.948426424,dropped
1162,391.981782829,dropped
1163,392.015041289,dropped
1164,392.048422796,dropped
1165,392.081665631,dropped
1166,392.115096831,dropped
1167,392.148357308,dropped
1168,392.18175015,dropped
1169,392.215010627,dropped
1170,392.248442596,dropped
1171,392.281661352,dropped
1172,392.315072733,dropped
1173,392.348330393,dropped
1174,392.381700886,dropped
1175,392.414989987,dropped
1176,392.448426055,dropped
1177,392.481593261,dropped
1178,392.515064518,dropped
1179,392.548341023,dropped
1180,392.581732795,dropped
1181,392.615018169,dropped
1182,392.648427519,dropped
1183,392.681679755,dropped
1184,392.715063586,dropped
1185,392.748350593,dropped
1186,392.78172562,dropped
1187,392.815020087,dropped
1188,392.848424987,dropped
1189,392.88167085,dropped
1190,392.91507274,dropped
1191,392.948345979,dropped
1192,392.981723503,dropped
1193,393.015015954,dropped
1194,393.04841208,dropped
1195,393.081679172,dropped
1196,393.115067358,dropped
1197,393.148361857,dropped
1198,393.181707299,dropped
1199,393.215016495,dropped
1200,393.248400006,dropped
1201,393.281665881,dropped
1202,393.31509758,dropped
1203,393.34834402,dropped
1204,393.381726154,dropped
1205,393.415011368,dropped
1206,393.448297511,dropped
1207,393.48166972,dropped
1208,393.515069029,dropped
1209,393.548334007,dropped
1210,393.581723793,dropped
1211,393.614998409,dropped
1212,393.648313433,dropped
1213,393.681663804,dropped
1214,393.715062812,dropped
1215,393.748349562,dropped
1216,393.781729199,dropped
1217,393.815019216,dropped
1218,393.848408617,dropped
1219,393.881675261,dropped
1220,393.915086755,dropped
1221,393.948394831,dropped
1222,393.98163413,dropped
1223,394.015007427,dropped
1224,394.04829738,dropped
1225,394.081681339,dropped
1226,394.114969947,dropped
1227,394.148337288,dropped
1228,394.181647668,dropped
1229,394.214993077,dropped
1230,394.248295421,dropped
1231,394.281684727,dropped
1232,394.314940868,dropped
1233,394.348334656,dropped
1234,394.38160844,dropped
1235,394.414980744,dropped
1236,394.44828248,dropped
1237,394.481660419,dropped
1238,394.514932818,dropped
1239,394.548330236,dropped
1240,394.581595066,dropped
1241,394.615019763,dropped
1242,394.648298073,dropped
1243,394.681675192,dropped
1244,394.714943192,dropped
1245,394.74835172,dropped
1246,394.781606432,dropped
1247,394.814985984,dropped
1248,394.848304221,dropped
1249,394.881661039,dropped
1250,394.914939797,dropped
1251,394.948358539,dropped
1252,394.981607296,dropped
1253,395.01500878,dropped
1254,395.048305757,dropped
1255,395.081675223,dropped
1256,395.11495222,dropped
1257,395.148348357,dropped
1258,395.181604735,dropped
