mask_id,timestamp,status
101,2168547.741740735,sent
102,2168547.781711288,sent
103,2168547.821906964,sent
104,2168547.861720107,sent
105,2168547.901743781,sent
106,2168547.941764703,sent
107,2168547.981723641,sent
108,2168548.021714738,sent
109,2168548.062286548,sent
110,2168548.101879336,sent
111,2168548.141898018,sent
112,2168548.181751129,sent
113,2168548.221755219,sent
114,2168548.26171166,sent
115,2168548.30174343,sent
116,2168548.341857282,sent
117,2168548.381850459,sent
118,2168548.421728691,sent
119,2168548.461720941,sent
120,2168548.501751975,sent
121,2168548.541851106,sent
122,2168548.581735546,sent
123,2168548.621827765,sent
124,2168548.661717677,sent
125,2168548.701727399,sent
126,2168548.742079974,sent
127,2168548.781743803,sent
128,2168548.821734676,sent
129,2168548.861743342,sent
130,2168548.901764776,sent
131,2168548.941924132,sent
132,2168548.981780252,sent
133,2168549.021740501,sent
134,2168549.061746671,sent
135,2168549.101711848,sent
136,2168549.142038023,sent
137,2168549.18187187,sent
138,2168549.221740694,dropped
139,2168549.261712847,dropped
140,2168549.301724457,dropped
141,2168549.341866597,dropped
142,2168549.381722012,dropped
143,2168549.421737526,dropped
144,2168549.461723952,dropped
145,2168549.501724266,dropped
146,2168549.541717859,dropped
147,2168549.581706269,dropped
148,2168549.621715351,dropped
149,2168549.66170824,dropped
150,2168549.701729802,dropped
151,2168549.741929479,dropped
152,2168549.781761438,dropped
153,2168549.821729496,dropped
154,2168549.861720657,dropped
155,2168549.901713643,dropped
156,2168549.941958536,dropped
157,2168549.981765087,dropped
158,2168550.021753849,dropped
159,2168550.061711186,dropped
160,2168550.101763084,dropped
161,2168550.141929736,dropped
162,2168550.181780384,dropped
163,2168550.221710041,dropped
164,2168550.261724115,dropped
165,2168550.301747885,dropped
166,2168550.341787143,dropped
167,2168550.381787169,dropped
168,2168550.421791034,dropped
169,2168550.461830997,dropped
170,2168550.501744109,dropped
171,2168550.541743847,dropped
172,2168550.581778241,dropped
173,2168550.621803163,dropped
174,2168550.661833526,dropped
175,2168550.701836303,dropped
176,2168550.74185857,dropped
177,2168550.781842851,dropped
178,2168550.821832509,dropped
179,2168550.861749781,dropped
180,2168550.901775119,dropped
181,2168550.941873867,dropped
182,2168550.98182746,dropped
183,2168551.02175142,dropped
184,2168551.061743446,dropped
185,2168551.101770704,dropped
186,2168551.141865291,dropped
187,2168551.181840613,dropped
188,2168551.221768637,dropped
189,2168551.261782679,dropped
190,2168551.301776081,dropped
191,2168551.341949101,dropped
192,2168551.381797669,dropped
193,2168551.421816735,dropped
194,2168551.461724343,dropped
195,2168551.501752722,dropped
196,2168551.541920206,dropped
197,2168551.581772229,dropped
198,2168551.621766719,dropped
199,2168551.661780313,dropped
200,2168551.701905653,dropped
201,2168551.741771661,dropped
202,2168551.781838695,dropped
203,2168551.821843809,dropped
204,2168551.861820571,dropped
205,2168551.901829205,dropped
206,2168551.941835694,dropped
207,2168551.981839688,dropped
208,2168552.021814722,dropped
209,2168552.061830524,dropped
210,2168552.101821429,dropped
211,2168552.141828431,dropped
212,2168552.181823177,dropped
213,2168552.221863491,dropped
214,2168552.261840285,dropped
215,2168552.301758166,dropped
216,2168552.341834512,dropped
217,2168552.381848234,dropped
218,2168552.421749027,dropped
219,2168552.461715292,dropped
220,2168552.501787479,dropped
221,2168552.541814769,dropped
222,2168552.58175825,dropped
223,2168552.621716387,dropped
224,2168552.661749502,dropped
225,2168552.701754968,dropped
226,2168552.741764433,dropped
227,2168552.781744267,dropped
228,2168552.821737317,dropped
229,2168552.861757759,dropped
230,2168552.901742584,dropped
231,2168552.941735186,dropped
232,2168552.981747276,dropped
233,2168553.021741862,dropped
234,2168553.061738016,dropped
235,2168553.101700441,dropped
236,2168553.141732851,dropped
237,2168553.181720301,dropped
238,2168553.221721959,dropped
239,2168553.261700992,dropped
240,2168553.301711322,dropped
241,2168553.341750004,dropped
242,2168553.381726638,dropped
243,2168553.421774696,dropped
244,2168553.461749026,dropped
245,2168553.501754844,dropped
246,2168553.541670292,dropped
247,2168553.581719343,dropped
248,2168553.621743113,dropped
249,2168553.661742435,dropped
250,2168553.701730813,dropped
251,2168553.741747415,dropped
252,2168553.781729296,dropped
253,2168553.821727498,dropped
254,2168553.861927335,dropped
255,2168553.90171779,dropped
256,2168553.941764024,dropped
257,2168553.981803795,dropped
258,2168554.021792844,dropped
259,2168554.061827623,dropped
260,2168554.101826912,dropped
261,2168554.141844891,dropped
262,2168554.181795956,dropped
263,2168554.221728781,dropped
264,2168554.261745127,dropped
265,2168554.301824194,dropped
266,2168554.341827612,dropped
267,2168554.381765268,dropped
268,2168554.421805679,dropped
269,2168554.461748424,dropped
270,2168554.501727297,dropped
271,2168554.541824157,dropped
272,2168554.581746101,dropped
